time,xcoord,ycoord,depth
26,16,17,0
26,9,13,0
26,16,7,0
26,16,4,0
26,4,8,36.764
26,22,20,64.12
26,5,6,0
26,22,1,161.012
26,11,3,0
26,15,13,0
26,1,8,18.572
26,10,12,0
26,5,18,0
26,4,7,0
26,9,21,0
26,3,7,0
26,21,4,11.218
26,9,5,0.025
26,5,4,0
26,9,23,0
26,19,22,0
26,14,11,0
26,0,23,16.121
26,20,14,0
26,2,23,0
26,1,0,55.301
26,1,3,0
26,18,15,0
26,6,14,0
26,20,18,0.005
26,18,22,0
26,9,7,0
26,7,12,0
26,12,12,71.04
26,22,9,109.8
26,4,24,13.571
26,1,10,0
26,5,7,0
26,3,5,0
26,19,6,0
26,12,5,94.079
26,15,4,0
26,20,9,0
26,7,20,0
26,20,3,10.876
26,12,16,51.97
26,17,4,0
26,11,18,0.001
26,2,6,0
26,16,12,0
26,15,19,0
26,8,3,0
26,15,2,0
26,4,0,65.701
26,11,17,238.798
26,2,16,16.747
26,2,24,13.281
26,7,14,0
26,10,10,0.08
26,17,11,0
26,8,6,0
26,18,13,0
26,17,22,0
26,15,17,0
26,13,12,0
26,11,21,0
26,10,9,0.001
26,16,3,0
26,17,1,4.428
26,4,9,0
26,22,17,71.693
26,18,9,0
26,14,18,0
26,18,3,0
26,4,5,0
26,8,20,0
26,16,15,0
26,3,12,0
26,7,17,0
26,2,11,0
26,16,1,0
26,22,22,59.538
26,22,23,56.909
26,1,19,0
26,8,4,0
26,17,14,0
26,13,3,0
26,1,13,0
26,13,13,0
26,9,20,0
26,16,18,0
26,17,13,0
26,19,24,37.205
26,14,24,18.862
26,14,17,0
26,12,1,100.006
26,5,3,0
26,6,11,0
26,1,1,251.108
26,10,1,0
26,11,6,0
26,20,15,0
26,22,0,164.631
26,22,3,145.839
26,13,6,0
26,2,0,58.308
26,6,0,73.539
26,20,6,0.287
26,21,19,0
26,19,15,0
26,4,10,0
26,17,5,0
26,7,18,0.034
26,3,10,0
26,17,23,0
26,12,2,99.452
26,0,10,8.204
26,17,15,0
26,18,5,0
26,5,11,0
26,12,10,76.799
26,14,15,0
26,10,21,0
26,16,10,0
26,0,11,8.04
26,11,19,0
26,8,16,39.946
26,4,6,0
26,19,14,0
26,14,6,0
26,22,15,80.688
26,6,17,0
26,18,4,0
26,9,8,64.726
26,19,4,0.055
26,2,19,0
28,8,24,15.578
28,9,18,0
28,15,8,113.488
28,3,5,0
28,18,21,0
28,2,9,0
28,3,15,0
28,20,21,0
28,14,16,72.172
28,5,11,0
28,0,4,36.839
28,12,15,70.366
28,11,15,265.206
28,13,19,0
28,2,21,0
28,6,9,0
28,8,14,0
28,21,17,276.603
28,3,8,45.318
28,4,13,0
28,2,0,64.51
28,4,8,51.187
28,1,22,0
28,5,3,0
28,12,1,112.191
28,6,18,0
28,4,11,0
28,2,12,0
28,13,22,0
28,5,18,0
28,1,5,0
28,15,9,0
28,20,2,28.364
28,18,12,0
28,10,14,0
28,0,8,23.045
28,15,19,0
28,16,10,0
28,15,17,0
28,7,12,0
28,3,1,0
28,13,11,0
28,3,21,0
28,16,23,0
28,17,3,1.971
28,9,20,0
28,20,15,0
28,6,5,0
28,22,9,120.643
28,21,11,0
28,6,10,0
28,19,7,5.621
28,1,8,31.478
28,3,22,0
28,14,14,0
28,22,0,168.358
28,6,22,0
28,11,16,60.03
28,12,19,49.633
28,2,20,0
28,7,10,0
28,21,15,292.561
28,1,7,234.847
28,5,21,0
28,15,3,0
28,22,8,124.921
28,11,1,302.155
28,10,15,0
28,20,6,5.045
28,20,22,0
28,8,9,0
28,6,6,0
28,1,23,216.007
28,16,12,0
28,12,16,63.483
28,6,11,0
28,2,16,18.584
28,20,8,124.913
28,19,3,15.976
28,20,5,9.989
28,10,12,0
28,14,18,0
28,5,17,0
28,12,10,91.166
28,18,6,0.733
28,1,1,256.602
28,13,23,230.981
28,3,10,0
28,13,16,67.314
28,12,21,40.217
28,12,4,110.716
28,0,0,55.284
28,9,22,0
28,14,10,0
28,10,20,0
28,7,17,0
28,1,19,0
28,15,10,0
28,17,0,141.185
28,21,20,0
28,14,5,0
28,7,9,0
28,11,8,91.514
28,12,14,76.845
28,13,12,0
28,4,1,0
28,10,16,56.274
28,8,16,48.037
28,20,16,85.69
28,2,19,0
28,1,3,0
28,6,0,83.093
28,13,1,318.908
28,19,20,0
28,18,17,0
28,21,3,26.016
28,15,0,131.43
28,19,21,0
28,6,8,62.92
28,10,0,102.238
28,15,15,0
28,0,22,11.826
28,0,14,9.362
28,1,11,0
28,22,12,107.963
28,19,19,0
28,4,7,0
28,20,11,0
28,19,9,0
28,12,3,111.959
28,17,13,0
28,17,22,0
28,12,22,35.482
28,7,13,0
28,0,23,13.085
28,22,20,70.941
28,9,5,0
28,17,15,0
28,17,5,0
28,11,12,0
28,0,12,14.21
28,14,15,0
28,9,1,0
28,17,7,0.773
28,0,16,6.175
28,16,0,136.153
28,6,21,0
28,8,7,0
28,22,2,161.701
28,15,2,2.048
28,7,22,0
28,14,7,0
28,4,5,0
28,14,13,0
28,11,10,0
28,3,24,10.826
28,1,24,10.444
28,19,5,5.528
28,1,13,0
28,17,16,80.891
28,3,4,0
28,15,4,0
28,9,14,0
28,15,22,0
28,21,18,0
28,19,10,0
28,3,2,0
28,0,13,11.377
28,10,23,0
28,20,24,44.35
28,11,22,0
28,5,8,57.058
28,6,17,0
28,5,16,34.113
28,12,5,108.794
28,18,7,3.53
28,13,8,103.207
28,12,17,58.92
28,21,10,0
28,20,9,0
28,19,17,0
28,17,24,36.514
28,16,3,0
28,0,18,11.218
28,3,19,0
28,12,24,19.885
28,14,23,0
28,11,5,0
28,5,20,0
28,22,5,143.59
28,10,1,0
28,4,14,0
28,6,1,0
28,3,13,0
28,20,12,0
28,16,19,0
28,19,8,123.901
28,22,14,99.764
28,8,13,0
28,21,16,86.298
28,17,20,0
28,9,12,0
28,14,21,0
28,21,22,0
28,5,13,0
28,0,5,33.106
28,4,9,0
28,10,9,0
28,1,21,0
28,18,13,0
28,20,19,0
28,20,7,7.031
28,22,18,78.63
28,14,11,0
28,14,4,0
28,19,6,1.869
28,14,22,0
28,14,3,0
28,8,18,0
28,19,11,0
28,8,23,0
28,7,24,13.811
28,4,4,0
28,9,21,0
28,18,23,0
28,18,15,0
28,14,2,1.897
28,22,15,93.042
28,19,12,0
28,21,19,0
28,5,9,0
28,11,14,0
28,2,8,39.457
28,8,5,0
28,22,11,112.149
28,3,23,0
28,13,0,119.39
28,10,24,18.289
28,13,24,22.476
28,3,12,0
28,22,6,138.751
28,6,24,12.263
28,14,20,0
28,1,2,0
28,5,1,0
28,16,4,0
28,19,23,0
28,21,14,0
28,22,24,55.163
28,8,20,0
28,21,13,0
28,4,23,0
28,21,23,256.272
28,6,3,0
28,6,15,0
28,15,23,0
28,13,14,0
28,4,6,0
28,13,13,0
28,7,18,0
28,2,11,0
28,7,0,87.832
28,12,13,80.654
28,20,0,161.569
28,7,2,0
28,17,18,0
28,9,0,97.391
28,7,20,0
28,2,22,0
28,9,16,52.27
28,18,8,122.209
28,15,12,0
28,4,2,0
28,2,2,0
28,1,9,228.257
28,11,17,250.323
28,17,17,0
28,17,23,0
28,13,6,0
28,1,15,215.469
28,0,17,8.727
28,7,3,0
28,16,20,0
28,2,7,0
28,22,22,63.439
28,10,2,0
28,21,1,362.306
28,8,12,0
28,8,8,74.565
28,4,12,0
28,18,24,39.48
28,13,21,0
28,15,13,0
28,10,10,0
28,7,4,0
28,21,12,0
28,11,4,300.301
28,9,23,0
28,2,15,0
28,2,3,0
28,7,14,0
28,0,11,16.806
28,3,3,0
28,3,11,0
28,18,16,82.965
28,0,7,25.758
28,16,18,0
28,20,10,0
28,16,8,116.957
28,10,3,0
28,6,2,0
28,10,17,0
28,6,23,0
28,18,0,147.001
28,15,20,0
28,21,8,125.486
28,15,14,0
28,13,20,0
28,9,2,0
28,18,9,0
28,4,22,0
28,3,6,0
28,11,20,0
28,1,20,0
28,3,0,69.056
28,3,17,0
28,9,24,17.075
28,21,6,12.133
28,7,8,68.762
28,9,3,0
28,0,24,14.205
28,16,11,0
28,13,15,274.767
28,2,14,0
28,12,9,94.241
28,9,8,80.309
28,22,7,131.743
28,10,7,0
28,17,14,0
28,10,4,0
28,2,10,0
28,7,7,0
28,10,8,85.969
28,4,0,73.683
28,15,1,3.787
28,14,8,109.606
28,5,4,0
28,19,18,0
28,22,3,153.959
28,14,17,0
28,14,1,2.785
28,5,12,0
28,7,23,0
28,4,18,0
28,5,7,0
28,18,3,8.984
28,2,18,0
28,8,17,0
28,6,7,0
28,21,21,0
28,12,12,84.332
28,12,7,101.551
28,5,10,0
28,17,19,0
28,12,8,96.907
28,20,4,17.651
28,6,19,0
28,11,18,0
28,8,11,0
28,7,15,0
28,21,5,15.389
28,22,1,169.506
28,1,10,0
28,12,0,112.085
28,20,23,0
28,17,9,0
28,20,14,0
28,14,0,126.834
28,6,4,0
28,4,3,0
28,0,2,43.216
28,15,11,0
28,4,20,0
28,19,15,0
28,5,6,0
28,8,22,0
28,19,14,0
28,18,5,0.045
28,15,7,0
28,12,23,27.71
28,8,19,0
28,8,2,0
28,20,13,0
28,16,9,0
28,5,15,0
28,16,7,0
28,22,13,103.832
28,17,8,119.876
28,20,17,0
28,17,21,0
28,12,18,54.299
28,22,21,67.153
28,1,6,0
28,16,5,0
28,18,1,18.454
28,0,1,45.794
28,18,19,0
28,11,13,0
28,5,22,0
28,2,17,0
28,3,9,0
28,7,19,0
28,17,10,0
28,11,0,107.132
28,0,15,7.701
28,21,24,46.238
28,6,14,0
28,16,6,0
28,18,11,0
28,1,4,0
28,11,3,0
28,4,21,0
28,15,24,29.608
28,4,15,0
28,13,2,319.822
28,16,24,33.217
28,18,10,0
28,7,11,0
28,4,17,0
28,5,24,11.538
28,12,2,112.494
28,19,13,0
28,14,19,0
28,6,16,38.945
28,6,12,0
28,4,24,11.132
28,11,9,283.436
28,4,10,0
28,11,2,301.56
28,11,23,224.529
28,10,5,0
28,15,6,0
28,4,19,0
28,2,5,0
28,19,22,0
28,7,1,0
28,9,4,0
28,16,2,2.927
28,2,24,10.736
28,11,6,0
28,13,7,308.147
28,8,0,92.59
28,13,3,0
28,1,17,206.705
28,15,21,0
28,8,4,0
28,19,16,84.573
28,3,14,0
28,0,9,21.236
28,18,20,0
28,8,6,0
28,20,20,0
28,2,6,0
28,20,18,0
28,21,7,330.782
28,6,20,0
28,5,5,0
28,14,12,0
28,21,4,20.68
28,10,6,0
28,21,9,314.895
28,10,22,0
28,15,16,75.464
28,10,19,0
28,9,11,0
28,7,16,43.59
28,14,6,0
28,2,23,0
28,12,6,106.284
28,3,16,23.928
28,17,11,0
28,17,1,12.792
28,2,13,0
28,7,21,0
28,13,5,0
28,22,4,148.74
28,0,20,11.964
28,8,10,0
28,9,13,0
28,9,6,0
28,3,18,0
28,1,18,0
28,5,2,0
28,8,21,0
28,15,18,0
28,17,4,0
28,9,10,0
28,8,3,0
28,5,19,0
28,11,7,294.385
28,17,6,0.013
28,10,18,0
28,17,12,0
28,8,15,0
28,13,10,0
28,22,10,116.38
28,0,3,40.218
28,16,16,78.381
28,2,1,0
28,1,0,58.767
28,12,11,87.849
28,15,5,0
28,11,19,0
28,13,18,0
28,1,14,0
28,12,20,44.936
28,0,21,11.822
28,19,1,25.465
28,21,2,359.896
28,13,4,0
28,5,14,0
28,16,21,0
28,7,5,0
28,5,23,0
28,9,7,0
28,22,19,74.777
28,0,6,29.043
28,16,1,8.126
28,5,0,78.37
28,19,0,153.683
28,9,17,0
28,1,16,11.783
28,9,19,0
28,18,4,3.723
28,14,24,25.707
28,21,0,169.524
28,11,24,19.223
28,3,7,0
28,18,22,0
28,19,2,21.824
28,3,20,0
28,9,9,0
28,22,16,86.383
28,4,16,29.106
28,19,24,42.096
28,10,21,0
28,7,6,0
28,19,4,10.794
28,2,4,0
28,0,19,11.909
28,17,2,6.374
28,16,22,0
28,16,14,0
28,10,13,0
28,10,11,0
28,13,9,297.31
28,8,1,0
28,1,12,0
28,16,17,0
28,9,15,0
28,22,23,59.267
28,16,15,0
28,16,13,0
28,6,13,0
28,11,11,0
28,18,14,0
28,22,17,82.479
28,11,21,0
28,14,9,0
28,0,10,19.153
28,20,3,22.063
28,18,2,14.229
28,18,18,0
28,20,1,359.252
28,13,17,259.954
30,19,19,0
30,15,16,79.701
30,7,4,0
30,21,22,0
30,15,2,5.864
30,20,6,8.871
30,17,22,0
30,12,0,115.753
30,9,15,0
30,14,14,0
30,1,12,0
30,17,11,0
30,19,5,12.491
30,21,6,15.491
30,20,0,166.643
30,14,9,0
30,17,12,0
30,19,12,0
30,5,3,0
30,8,11,0
30,13,2,322.795
30,16,4,0.013
30,0,22,9.899
30,2,6,0
30,12,15,74.636
30,11,15,269.429
30,16,14,0
30,19,14,0
30,5,0,78.992
30,9,6,0
30,11,0,110.487
30,2,9,0
30,10,14,0
30,20,17,0
30,6,6,0
30,14,23,0
30,7,10,0
30,15,11,0
30,8,17,0
30,1,7,237.638
30,19,8,127.271
30,3,5,0
30,0,8,25.935
30,17,2,14.905
30,21,9,318.962
30,0,2,43.302
30,22,3,159.094
30,5,10,0
30,13,23,232.215
30,7,13,0
30,14,20,0
30,2,18,0
30,7,5,0
30,3,0,68.538
30,21,16,89.292
30,5,13,0
30,13,19,0
30,15,10,0
30,7,3,0
30,3,1,0
30,7,22,0
30,0,5,35.172
30,8,2,0
30,22,10,120.175
30,0,1,45.062
30,6,9,0
30,13,5,0
30,7,18,0
30,0,13,12.95
30,1,6,0
30,12,8,102.286
30,7,7,0
30,17,5,0.783
30,12,9,99.639
30,22,24,49.831
30,3,18,0
30,0,23,10.31
30,12,1,115.815
30,12,6,111.556
30,16,1,12.342
30,13,12,0
30,9,20,0
30,5,22,0
30,1,1,255.138
30,4,0,73.757
30,8,20,0
30,4,6,0
30,19,21,0
30,12,21,42.231
30,9,17,0
30,6,7,0
30,9,3,0
30,6,17,0
30,9,2,0
30,12,24,20.968
30,13,16,71.576
30,15,4,0
30,10,24,18.121
30,1,4,0
30,10,3,0
30,14,18,0
30,16,0,140.478
30,1,20,0
30,12,7,106.85
30,22,12,111.44
30,4,11,0
30,18,19,0
30,2,12,0
30,8,19,0
30,16,7,1.754
30,1,10,0
30,10,9,0
30,2,4,0
30,2,3,0
30,4,2,0
30,7,24,11.38
30,13,1,322.674
30,5,20,0
30,22,1,174.578
30,1,9,231.174
30,0,24,11
30,21,2,365.569
30,17,7,4.66
30,19,2,28.621
30,5,14,0
30,21,17,279.195
30,17,0,145.946
30,9,19,0
30,7,21,0
30,22,17,84.256
30,8,15,0
30,22,21,65.557
30,0,10,21.68
30,2,20,0
30,9,8,85.754
30,8,10,0
30,9,0,99.984
30,1,18,0
30,4,14,0
30,7,14,0
30,15,15,0
30,5,7,0
30,13,0,123.209
30,14,11,0
30,13,7,313.36
30,6,23,0
30,0,16,4.841
30,13,13,0
30,19,9,0
30,19,1,31.419
30,0,9,23.967
30,13,18,0
30,2,2,0
30,6,13,0
30,20,14,0
30,16,20,0
30,7,1,0
30,2,15,0
30,11,10,0
30,11,14,0
30,20,4,23.765
30,6,12,0
30,17,17,0
30,4,23,0
30,2,16,17.678
30,3,14,0
30,2,23,0
30,21,21,0
30,14,8,114.805
30,0,17,7.133
30,6,22,0
30,4,5,0
30,2,1,0
30,11,19,0
30,2,10,0
30,10,13,0
30,6,8,67.844
30,1,17,205.349
30,15,24,30.347
30,9,5,0
30,18,16,86.884
30,15,22,0
30,11,21,0
30,5,8,61.643
30,9,11,0
30,14,24,26.83
30,11,2,305.116
30,12,18,57.78
30,12,14,81.215
30,18,10,0
30,10,17,0
30,10,15,0
30,14,1,6.156
30,15,3,2.142
30,10,1,0
30,10,19,0
30,8,16,50.567
30,10,2,0
30,16,21,0
30,18,7,7.039
30,20,24,42.484
30,0,6,31.681
30,1,15,214.747
30,3,9,0
30,0,21,10.312
30,19,10,0
30,20,9,0
30,7,11,0
30,9,24,16.193
30,10,8,91.456
30,8,4,0
30,3,20,0
30,11,8,96.978
30,20,12,0
30,18,17,0
30,3,21,0
30,3,2,0
30,17,14,0
30,1,21,0
30,13,24,23.692
30,19,23,0
30,13,20,0
30,2,0,63.337
30,7,16,45.627
30,21,4,25.981
30,5,16,35.111
30,16,3,5.018
30,18,12,0
30,9,1,0
30,22,4,153.306
30,16,6,0.295
30,16,8,121.358
30,14,0,130.74
30,7,9,0
30,5,4,0
30,21,12,0
30,12,22,36.881
30,9,23,0
30,17,20,0
30,4,22,0
30,14,16,76.399
30,13,22,0
30,4,8,55.342
30,20,11,0
30,4,12,0
30,7,12,0
30,19,4,17.68
30,20,23,0
30,3,17,0
30,11,22,0
30,0,3,41.026
30,10,12,0
30,12,23,28.944
30,19,0,158.577
30,14,21,0
30,6,14,0
30,9,12,0
30,10,16,59.703
30,2,11,0
30,16,18,0
30,6,20,0
30,10,21,0
30,13,3,0
30,22,9,124.575
30,1,23,214.53
30,15,1,7.872
30,19,6,5.55
30,21,1,366.501
30,17,19,0
30,8,21,0
30,10,23,0
30,20,8,128.232
30,10,10,0
30,13,9,302.64
30,6,1,0
30,12,11,93.087
30,21,8,129.176
30,21,23,253.345
30,3,19,0
30,11,18,0
30,4,1,0
30,17,9,0
30,0,15,6.832
30,15,17,0
30,1,5,0
30,13,4,0
30,9,9,0
30,16,22,0
30,6,16,40.469
30,22,22,60.925
30,0,11,19.087
30,14,7,0
30,3,22,0
30,9,14,0
30,22,6,143.169
30,16,10,0
30,2,17,0
30,10,0,105.233
30,6,3,0
30,14,12,0
30,17,21,0
30,13,11,0
30,6,24,10.003
30,4,3,0
30,0,7,28.639
30,8,1,0
30,16,17,0
30,17,4,4.301
30,13,17,264.135
30,19,7,8.923
30,17,8,123.848
30,17,18,0
30,18,24,38.75
30,14,22,0
30,3,3,0
30,0,4,38.299
30,1,2,0
30,18,6,2.474
30,15,5,0
30,3,4,0
30,21,0,174.763
30,4,21,0
30,2,7,0
30,2,14,0
30,15,23,0
30,10,5,0
30,18,0,152.197
30,16,12,0
30,3,12,0
30,9,4,0
30,18,4,11.346
30,19,18,0
30,7,6,0
30,20,5,16.728
30,10,20,0
30,1,16,10.565
30,8,0,94.737
30,0,12,16.198
30,17,15,0
30,15,6,0
30,7,17,0
30,4,19,0
30,4,16,29.563
30,17,24,36.316
30,4,7,0
30,18,9,0
30,8,12,0
30,22,19,74.872
30,15,9,0
30,22,2,166.81
30,21,11,0
30,14,2,4.271
30,11,12,0
30,20,13,0
30,20,7,10.322
30,0,20,10.222
30,5,24,9.443
30,21,3,32.357
30,19,16,88.235
30,18,5,6.991
30,18,13,0
30,3,23,0
30,21,10,0
30,5,21,0
30,8,7,0
30,2,24,8.957
30,11,4,304.858
30,9,7,0
30,20,21,0
30,7,8,73.925
30,8,3,0
30,12,10,96.516
30,21,24,43.776
30,16,16,82.589
30,22,15,95.889
30,11,1,305.822
30,4,17,0
30,5,19,0
30,17,1,17.66
30,15,18,0
30,22,0,170.16
30,7,23,0
30,4,20,0
30,5,6,0
30,12,17,62.77
30,7,2,0
30,14,13,0
30,17,3,10.038
30,11,16,63.85
30,13,10,0
30,17,10,0
30,20,20,0
30,11,7,299.746
30,5,18,0
30,14,17,0
30,2,8,42.588
30,20,15,0
30,19,15,0
30,12,3,116.436
30,3,24,9.269
30,11,11,0
30,22,11,115.794
30,13,8,108.511
30,22,13,107.12
30,10,6,0
30,5,1,0
30,17,16,85.012
30,20,19,0
30,16,11,0
30,6,21,0
30,21,13,0
30,8,23,0
30,18,22,0
30,14,19,0
30,19,13,0
30,9,10,0
30,0,0,51.434
30,3,13,0
30,5,15,0
30,15,21,0
30,1,0,56.526
30,20,22,0
30,1,8,34.407
30,20,2,34.319
30,18,23,0
30,1,24,8.622
30,1,14,0
30,9,13,0
30,16,23,0
30,8,6,0
30,18,11,0
30,13,15,279.096
30,20,3,29.009
30,7,0,89.487
30,1,3,0
30,15,7,0
30,6,10,0
30,4,18,0
30,21,15,295.492
30,13,14,0
30,9,22,0
30,2,22,0
30,9,21,0
30,6,11,0
30,0,19,10.01
30,20,16,89.043
30,11,17,254.501
30,0,18,9.425
30,14,15,0
30,4,10,0
30,4,9,0
30,6,19,0
30,15,0,135.564
30,19,3,23.346
30,2,21,0
30,21,19,0
30,21,7,334.657
30,18,2,22.063
30,11,9,288.806
30,14,6,0
30,22,18,79.556
30,10,18,0
30,14,10,0
30,21,18,0
30,14,5,0
30,3,15,0
30,17,6,1.111
30,12,20,47.502
30,3,8,48.98
30,0,14,9.421
30,5,23,0
30,9,18,0
30,12,5,113.85
30,21,20,0
30,3,11,0
30,8,9,0
30,5,11,0
30,12,16,67.649
30,11,6,0
30,18,18,0
30,16,24,33.511
30,19,22,0
30,20,10,0
30,16,5,0.008
30,18,21,0
30,16,13,0
30,3,16,23.757
30,10,22,0
30,21,14,0
30,6,4,0
30,6,15,0
30,6,5,0
30,5,2,0
30,3,7,0
30,22,7,135.949
30,2,5,0
30,18,14,0
30,12,4,115.506
30,11,20,0
30,19,20,0
30,21,5,19.9
30,13,6,0
30,5,5,0
30,3,10,0
30,1,11,0
30,18,15,0
30,8,5,0
30,22,23,55.614
30,7,15,0
30,8,13,0
30,15,12,0
30,22,20,70.206
30,11,5,0
30,12,12,89.334
30,3,6,0
30,11,24,19.71
30,11,3,0
30,15,19,0
30,5,17,0
30,12,13,85.355
30,2,19,0
30,11,13,0
30,7,20,0
30,17,13,0
30,22,16,88.974
30,8,18,0
30,5,9,0
30,15,13,0
30,4,13,0
30,18,3,17.023
30,2,13,0
30,11,23,225.642
30,6,0,84.237
30,8,22,0
30,1,22,0
30,17,23,0
30,16,19,0
30,4,24,9.284
30,15,8,118.327
30,19,11,0
30,10,11,0
30,1,13,0
30,15,20,0
30,1,19,0
30,16,15,0
30,9,16,55.267
30,22,14,102.834
30,15,14,0
30,10,7,0
30,6,18,0
30,18,8,125.801
30,19,17,0
30,4,4,0
30,18,20,0
30,14,3,1.398
30,22,5,148.004
30,8,8,79.902
30,8,14,0
30,20,18,0
30,12,19,52.688
30,10,4,0
30,22,8,128.989
30,19,24,40.808
30,16,2,8.562
30,8,24,13.918
30,18,1,24.229
30,7,19,0
30,14,4,0
30,4,15,0
30,6,2,0
30,12,2,116.567
30,13,21,0
30,16,9,0
30,5,12,0
30,20,1,365.224
32,13,13,0
32,6,20,0
32,11,0,110.598
32,16,7,2.67
32,3,1,0
32,9,17,0
32,17,0,148.26
32,17,14,0
32,8,22,0
32,13,18,0
32,0,4,35.306
32,9,21,0
32,22,5,149.783
32,10,19,0
32,8,16,49.875
32,5,1,0
32,0,2,39.29
32,7,24,8.047
32,10,13,0
32,21,16,88.48
32,17,7,5.525
32,16,10,0
32,22,24,41.755
32,10,11,0
32,9,7,0
32,21,20,0
32,17,22,0
32,19,10,0
32,21,0,177.306
32,3,18,0
32,18,24,33.543
32,8,0,93.436
32,15,15,0
32,12,21,38.939
32,2,2,0
32,2,16,15.763
32,15,2,6.841
32,1,4,0
32,0,0,45.645
32,15,12,0
32,0,15,5.563
32,0,3,37.52
32,18,3,20.672
32,2,9,0
32,22,17,82.503
32,12,11,93.616
32,4,5,0
32,7,1,0
32,12,10,97.189
32,18,7,7.899
32,3,13,0
32,0,7,26.784
32,6,21,0
32,11,15,269.118
32,8,20,0
32,11,23,221.295
32,12,12,89.745
32,2,10,0
32,3,8,47.726
32,18,21,0
32,10,20,0
32,18,8,126.678
32,1,6,0
32,20,24,36.417
32,6,9,0
32,19,1,34.85
32,0,10,19.357
32,21,19,0
32,19,5,15.502
32,7,2,0
32,4,17,0
32,22,19,71.445
32,16,8,122.293
32,6,16,39.371
32,20,11,0
32,4,7,0
32,21,14,0
32,21,13,0
32,17,23,0
32,20,8,129.193
32,20,13,0
32,15,16,79.509
32,3,22,0
32,4,6,0
32,2,1,0
32,16,20,0
32,16,22,0
32,7,3,0
32,21,11,0
32,5,18,0
32,3,23,0
32,11,10,0
32,2,23,0
32,12,5,114.759
32,18,22,0
32,13,11,0
32,16,11,0
32,13,15,278.75
32,20,2,37.226
32,8,14,0
32,22,0,170.907
32,4,21,0
32,8,1,0
32,20,22,0
32,22,10,120.851
32,13,10,0
32,13,7,314.337
32,15,6,0
32,22,1,177.036
32,15,10,0
32,7,17,0
32,5,6,0
32,6,5,0
32,20,6,11.281
32,11,5,0
32,19,0,161.252
32,16,24,28.937
32,9,8,86.27
32,20,17,0
32,9,6,0
32,18,10,0
32,3,4,0
32,15,19,0
32,9,15,0
32,11,11,0
32,13,23,228.148
32,7,7,0
32,22,3,161.68
32,5,15,0
32,17,12,0
32,21,8,130.227
32,11,21,0
32,11,2,305.64
32,17,13,0
32,19,6,8.024
32,19,11,0
32,18,15,0
32,17,1,20.157
32,4,14,0
32,7,12,0
32,9,23,0
32,1,9,229.333
32,0,23,8.767
32,22,22,54.358
32,1,14,0
32,20,0,169.265
32,20,10,0
32,11,12,0
32,20,20,0
32,22,20,65.876
32,3,19,0
32,13,4,0
32,12,6,112.511
32,17,8,124.734
32,2,17,0
32,22,13,106.985
32,15,22,0
32,0,1,40.592
32,2,18,0
32,8,3,0
32,9,4,0
32,14,14,0
32,7,5,0
32,4,20,0
32,8,19,0
32,13,9,303.401
32,19,15,0
32,4,3,0
32,16,23,0
32,15,4,0
32,5,2,0
32,7,9,0
32,18,23,0
32,19,12,0
32,4,23,0
32,14,7,0
32,10,1,0
32,11,20,0
32,6,24,7.853
32,7,14,0
32,3,7,0
32,19,14,0
32,10,16,59.27
32,16,16,82.326
32,10,5,0
32,0,19,8.478
32,5,9,0
32,4,13,0
32,3,6,0
32,21,9,320.084
32,14,6,0
32,4,2,0
32,14,24,22.69
32,19,8,128.188
32,1,13,0
32,7,16,44.749
32,1,15,213.389
32,13,8,108.481
32,3,12,0
32,8,10,0
32,22,15,95.174
32,6,13,0
32,7,11,0
32,17,19,0
32,18,9,0
32,19,16,87.702
32,17,5,3.95
32,14,1,6.61
32,18,2,25.426
32,22,9,125.475
32,20,3,32.354
32,4,19,0
32,8,24,8.545
32,18,12,0
32,15,7,0
32,19,19,0
32,17,18,0
32,15,8,119.308
32,17,2,18.467
32,19,24,35.201
32,1,7,235.718
32,11,18,0
32,6,6,0
32,3,5,0
32,8,11,0
32,0,18,8.099
32,18,20,0
32,9,10,0
32,8,2,0
32,3,15,0
32,4,10,0
32,4,16,27.944
32,8,6,0
32,8,23,0
32,7,15,0
32,18,5,10.218
32,17,21,0
32,15,5,0
32,2,3,0
32,16,12,0
32,3,17,0
32,0,12,13.162
32,21,22,0
32,7,8,74.004
32,16,1,14.122
32,0,6,29.639
32,19,2,31.695
32,9,16,54.724
32,13,1,323.402
32,19,17,0
32,6,18,0
32,11,13,0
32,10,12,0
32,21,15,294.827
32,6,17,0
32,20,9,0
32,9,0,99.176
32,15,23,0
32,3,14,0
32,15,14,0
32,2,14,0
32,20,12,0
32,7,19,0
32,13,14,0
32,9,1,0
32,6,15,0
32,14,8,115.787
32,20,18,0
32,2,4,0
32,1,2,0
32,0,24,9.502
32,15,20,0
32,21,23,246.345
32,5,13,0
32,1,8,32.589
32,19,20,0
32,9,9,0
32,4,12,0
32,8,12,0
32,11,3,0
32,4,0,70.151
32,1,23,213.468
32,20,23,0
32,9,12,0
32,14,17,0
32,8,9,0
32,6,3,0
32,14,4,0
32,12,18,56.389
32,9,24,9.792
32,8,18,0
32,20,7,11.289
32,12,3,117.175
32,13,24,19.529
32,21,21,0
32,22,14,102.36
32,14,19,0
32,7,21,0
32,22,11,116.229
32,0,5,32.672
32,11,8,97.758
32,7,22,0
32,4,15,0
32,6,1,0
32,6,19,0
32,3,11,0
32,14,12,0
32,5,5,0
32,15,0,136.917
32,2,6,0
